free_text,label_id
lam cai c j dc bo ha c lu,1
chúng_mày chửi vãi lồn chúng_mày còn chưa hiểu ý thằng cường là sao đã đi chửi nó là thằng bán nước,1
cai vu veadan o den thoi dit cmcm um xum len dc cai c j,1
đĩ mẹ nó lại vào mạng,1
đm mang phong_cách coc,1
còn ban sáng họp lãnh_đạo của cục cức,1
bố sợ đéo sợ ok,1
"phí vai lin ra, bố đợi có_khi tán đổ con khác mẹ roi",1
vitamin nhung cđ m cho ai nữa,1
bo tay?,1
mấy hôm trc đăng bài thấy hay_hay đọc được bài này là đéo ưa nỗi ròi,1
dcm fb tr fl mà anh cho bay màu dc giỏi đấy,1
dâm...,1
ủa nghĩ z là ghê lắm ó hỏ ý_thức như cái đách chán thiệt sự,1
xua : day dân len khai_hoang gio dc gia thi chiếm,1
nhìn k ưa miếng?,1
cú vl...,1
"dkm, vkl",1
nứng :,1
kể_cả mở nắp bồn_cầu cũng_nên hết_sức nhẹ_nhàng và thanh_lịch thôi đm rớt vài giọt ra mép bồn_cầu t nhìn mà đỡ nhức nách,1
nói bậy tượng.,1
Lớp ngọc nguyễn_đcm,1
Tam hoàng vl a t,1
nhìn bê_tha?,1
an tomat dai,1
người ta ra biết_bao công_sức tiền_bạc mà giờ mình nói cứ như thay lời cảm_ơn vãi lol thiệt,1
toàn cơ đàn,1
dịt mẹ đéo báo cong mẹ bắt mẹ đi họp bàn cái lồng mẹ đi xe buyt mà ko bảo_vệ dc khách_hàng,1
nhìn lướt qua thì trông chất vl nhìn kĩ lại thì trông như một đb ý,1
giàu thì ăn_mặc lạ_lùng ghê k bằng ăn_mặc quê_mùa như mình,1
cang sem cang tuc moi nguoi oi tu su no moi duoc,1
bn nói chuẩn cmnr nhai cứ như bò nhai cỏ người dân_trí cao lại tự_ái,1
bệnh_hoạn Merlin,1
nghe chị nói : đéo thấy lol gì,1
v..,1
Một cái cm,1
"nội_địa nó lột, quần xì làm đéo j",1
–dái chưa k,1
trước tôi cứ nghĩ rằng chỉ có quân vô_lại trộm_cướp thì phải núp lùm chứ trong thế_sự nhiễu_nhương trộm_cướp công_khai còn thì núp như chó,1
cái vụ giá_tiền tỷ đô thì đéo thấy ói cái máu tươi nào ra cả,1
trà_my có lộng_ngôn quá đâu má cái xu_hướng livestream bán hàng trên face mới nổi mấy năm nay thôi giá_tiền năm cái lồn,1
"kay, lờ",1
đéo biết nói gì để chia_sẻ,1
chán anh.,1
lắm tiền không đéo bh chịu làm even cho học_sinh,1
chưa bở được mà đã cơ_cấu chức_vụ chủ_chốt rồi thì bỏ_phiếu làm gì nhỉ,1
trời_đất dân dừng xe vô_tình cán vạch hoặc đi lấn làn mà anh dừng xe nhắc_nhở không xử_phạt sao các anh khác xa mấy con định bảo con chó nhung thấy xúc_phạm con chó quá và hải_phòng quá vậy chúng_nó tìm đủ các cách bày binh bố trận để dân hở,1
"bán hàng đàng_hoàng phải nói bán hàng cho đúng không, cho đối_chứng ko công_an cồng đầu chứ ở đó mà xạo xạo qua_mặt thiên_hạ hả bưởi",1
tam chi bi ma mieng thi kem gai,1
Vẽ xong en lol rồi,1
"thánh kiếm đâu za cái gì mà đọc cái bl, thằng kia song tôi đi đái đéo hết bc",1
trộn mẫu bệnh_phẩm của người xét_nghiệm sau khi cắt đôi que thử thì chắc kết_quả sẽ không chính_xác vì vợ_chồng nghi_kỵ nhau kẻ có cảm_giác mình trong_sạch tha_hồ mang bệnh đi lây_lan cho ng ng không bệnh lại tưởng bệnh thì lo_lắng rồi khéo sinh_bệnh tự_vẫn Đây là tận_cùng của sự khốn_nạn không_thể chấp_nhận,1
thằng nào nói_láo cả nhà đều chết,1
vcl nghe xong chỉ biết buồn_cười,1
Con là vãi lol a ơi,1
địt_mẹ kiểm_tra nội_bộ giống như dùng tay sục c lô vậy ad nhỉ,1
rồi từ đó chết bảo tại số,1
đoán đéo trượt phát nào là k người đứng đầu mà,1
"abe moi, cl gi v",1
Chúc bác sống nhanh vaicut,1
thây người ta lam viêc h thi de biêu chung no k băng suc vât,1
cũg chưa biết có ai đc m ơi đồn như lời,1
Monday,1
lúc tối xem live sợ vai :,1
nail là nghề như nhiều nghành nghề khác khác nhưng dưới bàn_tay đen_đúa của tuyên_giáo nó thành cái nghề thấp_kém hạ_đẳng nghề nào cũng để kiếm sống nuôi sống gia_đình phục_vụ xã_hội cộng_đồng không kể giàu_sang hay thấp_hèn bản_chất của cncs là bình_đẳng bác_ái bình_đẳng những hiện_nay ta lại thực_hiện hoàn_toàn trái_ngược,1
Thế thế,1
loạn hết cmn x haz,1
có sẵn thì nên sử_dụng chứ cứ để nó đóng thành bê_tông thì rất phí,1
Không biết thốt lên từ trìu_mến đụ má,1
ngứa dái quá.,1
cái deo gig gv,1
thầy làm như_vậy là chết cdm tụi con ròi,1
"tien tri, tieu",1
ai giàu họ không tởm,1
Không vì chiến_thắng một giải bóng_đá để che dấu những hèn_kém khác của đất_nước mình,1
ơ quá sợ quá clm,1
cũng đồng_ý vs ad nhưng bạn m từ khi đọc và đọc từng câu từng từ bài đăng của ad thì thay_đổi hẳn từ đứa ngoan hiền thành thằng có tí chuyện là chửi_bới um lên lol lol buồn hẳn,1
cháu còn nhỏ đừng xạo loz về bố cháu nhé tùng,1
thì dân toàn mặc toàn cờ tổ_quốc đi đòi đất đòi nhà mà chắc nó đang doạ dân hn muốn biểu_tình đây,1
ko biêt tư khi nao minh không man chuyên chinh tri không chuyên gi đên thi kê me no cư lam viêc minh đam_mê,1
Ức anh chào em câu đi đốt nhà đấy,1
giờ này chắc con mụ này nhục lắm đây,1
hướng_dẫn con_mẹ gì giống như hút thuốc_lá thế thôi,1
ơ cái đ ịt đang ngủ_mê bị mẹ chửi thì zưng fb tn kêu mở za xem thấy cái page mẹ thuê đọc vài tí nghe vui_tai vãi lìu tóm_lại là nó xẽ đưa thắm zô idol,1
thằng ca nào phát_ngôn cũng ngu vãi lìn bụi,1
gu ăn_mặc c v,1
phạm a tùng dm t cười rảnh éo chịu,1
kimthy lêbít bánta tí_hon,1
này thì đáng phải mịa nó,1
nhiều thằng kêu hư_cấu hay chửi ad thì hãy nghe_đâu đó mất đồ ở sân_bay k phải lần mà cả trăm lần rồi chắc lũ chúng_mày mồm điếc mắt mù mới đéo!,1
tụt mẹ đẻ ra cho nhanh đỡ phải mặc,1
haha trend :,1
thằng cu ko dc,1
trước khi làm gì cũng_nên lắp não vào để làm gì thì làm chứ để não thành hoá_thạch!,1
Cho chui cho no biec do khung do,1
chứ còn mẹ gì mà_còn câu view trắng_trợn,1
Cứ chửi đi ad đúng nghề chửi đấy,1
"minh_quân,",1
Đừng tưởng thế_là ngầu,1
Ca hơi chậm cailozcatkhong,1
giờ này nó ngồi ở đó tù,1
chuyên_gia kinh_tế bà phạm chi lan nói nè cho_nên chúng_ta hiểu rằng vingroup và các tỷ_phú bất_động_sản khác giàu nhanh chỉ nhờ mối quan_hệ và bắt_tay với quan_chức nhà_nước mà thôi,1
đụ má má ức_chế quá,1
Tovn thành cái l cat khong,1
ăn và nói_hớt quen,1
minh nhật éo chết vì tai_nạn chết vì nổ đt,1
ở đó là ra cailozcatkhong roi đó,1
"đi vài bữa rã_họng rồi lại lết về, mà loại mất dậy",1
đcm - tục vkl,1
nguyễn_việt_nam làm cứt vàng mới biết đó nghen,1
sợ vl đi lấy le vs Ai chịu,1
duoc con minh hieu con đy me,1
sàm :,1
đời đôi_khi nó vãi nhiều lắm các ông ạ,1
đinh thị hoài thu ngủ bìm đi,1
tịch an đời thằng cầu_thủ bóng_đá vn mà xuống phong_độ là mừng như ăn lz k,1
Một cô gái to vl,1
xã_hội của vòng,1
td nguyễn_trong khi cô trong ảnh chỉ đi con xe_hơi giá_tiền mấy chục ngàn và là trong những thành_viên đa_cấp chứ k giàu cái bj,1
đéo chấp loại này vì nói gì thì cũng vậy thôi ae kệ nó đi chắc nó là nó ở đó đó,1
phạm xuân huy không có ý gì nhưng cái nào nhìn cũng trẩu vl,1
có cái bảo cái gì cũng vịn vào_khoảng cách,1
tu cái miệng lại đi cái miệng lại ra thúi như cái ống nứa vậy,1
xứ thiên_đường cái lol này cũng hơi tí là phạt,1
ghép làm chó Rae,1
huy lê_t thấy có nghi đụ mắt t hoa hay gì,1
n thiện t cũng méo tin đc,1
"ae có, xem chưa vào đây gái ngon lắm",1
nghiệp nhiều quá là chết đó nha cô,1
link đâu là m,1
nát hết!,1
thời_buổi nào rồi lo yêu_đương ăn_học k lo yêu yêu cl,1
Át lạy,1
thế còn đây v,1
dân mà trói tay vậy chắc tô lâm nó cho vào tội cưỡng_hiếp nun,1
- thối_nát,1
Cứ rớt cái lòn luôn,1
móc lên ngửi đấy mà dơ!,1
đút vào tay thầy,1
gay to?,1
giang_hồ ngậm buồi chứ đéo mồm nhé ông sói,1
Rá dm,1
ng bỏ tiền người bỏ của thì mệ kêu mấy anh không quyên_góp giá_tiền tr đi thì khỏi làm còn k có tiền thì bỏ công so so cái quần_đùi,1
đm mày :,1
cái lùm?,1
nghe nứng wá thầy.,1
có cái ngu nào bằng cái ngu này làm_việc ai cũng phải biết chừng_mực thôi,1
Cha hết mẹ r còn đâu,1
ông_già đem hết đi đãi bạn dm tháng này thiếu sữa rồi,1
ôi đm xoạc háng ra đọc hết cái cmt mà đau cả cứt,1
hanh viet tất_cả những lập_luận viết sai chính_tả đều như l,1
Nếu họ kêu ngày ấy là giải_phóng miền nam,1
giọt nước tràn li đi hãy ra nhiều luật vice lone hơn_nữa tôi ủng_hộ,1
thang c nao ma chang the?,1
như con!,1
Cá nhu lon,1
Vẫn câu đấy nhai đi nhai_lại trông chán vãi lồn,1
nta xạo lồn hay con kệ mẹ đi nghe vui vui giải_trí là dc r còn vào khẩu nghiệp thì cho tội con_cháu,1
người du_lịch ko muốn quay lại đi lần này muốn chửi thề rồi,1
ngu!,1
chó ko mọc nga voi bê đê như_thế_nào thì bóng_gió nghe,1
huyền khánh phùng lai thì đến bến lại chìm c thì đến đít k kìm được?,1
đẹp mà cứ như c thì vứt,1
Những cái loz,1
tuổi đi ăn anh t,1
nam thành cmt của clip kia chỉ mang tính_chất vả vào mồm mấy đứa tự kỉ lúc_nào cũng nói nhật là hay nhật là is the world từ đó cho ta thấy thì nhật cũng chẳng phải tốt_đẹp lắm,1
Cứ như thế_này thì duyệt mẹ đi cho nhanh,1
không_thể tưởng_tượng nỗi nộp thuế nuôi ai đây lúc_nào cũng chê giá thấp,1
đéo ai nói thế,1
cái lỗ mũi to zậy mà vẫn thấy ngột_ngạt hay sao nhỉ,1
Đi nghe chan vl,1
thỉnh_thoảng lại có địt con_mẹ nghe con vãi lon,1
xạo?,1
chảnh chó cách_ly còn đòi phục_vụ như vua nhìn mà gét,1
"Vậy cl gì mà tao lên fb biết kq đâu mấy k trc rồi bâu làm cm gì, lấy tiền chia đi nhâu có đã k",1
đi bắt_cóc tại quốc_gia người ta thì chẳng có_mặt mũi nào rồi giờ tiền thuê người còn quịt nhục mặt quá thế_này vị_thế vn lại cắm_đầu rồi,1
khải cho trẻ trâu vcl,1
ngu phong bi chi quyên loan ngôn,1
giáo_án về one champ le bú đá và rụng phân xác,1
Cháu rồng cháu tiên sợ đéo j con virus này,1
cái địt đểm,1
oc...,1
Vj nhìn mặt giống dân ông xấu thấy mô,1
bênh cho cái đéo,1
nguyễhiệp cấy tội?,1
dương hoàng xin sống để đạp vào mõm chúng_nó bạn,1
clm oke?,1
Ăng rẻ vậy s,1
hong_son tran nếu không thích bác có_thể bấm nút unlike mà chứ bác nói vậy éo ai cảm_thông đâu,1
vào đọc hộ cái xem từ bh thiển_cận vcl : chó hùa,1
nhỏ bạn em cũng vậy mua chai gu hi thì sài không thơm tiếng giá_tiền mà giá_tiền phút là hết mùi mẹ r,1
đéo phải cái gì thích thử là thử đc và nhất_là những thứ liên_quan đến vũ_trang hay chính_trị giờ đã sáng_tạo ra bom mới thì cũng mang ra thử_nghiệm ak,1
Từ đấy dkm,1
Nó giống con_giáp nào,1
giá_tiền giá_tiền : cmr,1
"cái loại người khốn_nạn này, ngồi trên công_lý thì quốc_gia ko có gì nữa cả vô_luân vô pháp",1
đhs nói : vl,1
sợ vlon mẹ ơi,1
nhìn mặt thấy mắc ỉ!,1
chảnh choẹ,1
nay thi doc quyen v de de tu nhan tham_gia om chet me chung m di v de dan ganh d gi,1
nhai đi nhai_lại đéo biết là mỏ àh,1
Giúp dân thì giỏi lắm,1
hóng link vào Facebook là em_gái ngon_ngọt nc,1
theo khía_cạnh mình thì mình nhận_xét bài này như thế nhé không hay bằng mấy bài!,1
cần đéo phải quan_tâm miệng đời,1
Sao nứng quá aiu ơi,1
* đ có cửa,1
lê_phương linh liều vé đánh chết mẹ,1
Người hiểu kiểu j,1
nhân_phẩm thì cũng có hoá_đơn sao của toà là bao nhiu,1
abe dạo này nhiều quá à hong quạo nha abe số abe nó mở ra zị nó chửi c nè abe,1
còn những vụ gài đổi giá_tiền usd để tịch_thu cả tiệm vàng nhà người ta thành giá_tiền làm cho những_ai biết chuyện đều liên_tưởng đến chiến_dịch đánh tư_sản x x x của ông nào đó ko đáng?,1
phi quý dầu là mùi nhức đầu chết mẹ,1
"cho em coi vu chi, co đep khong em se cho em em sua",1
khơi nó chọn tôm_hùm cá_mú khơi nó đéo chọn cá gần bờ,1
hn thu nguyên hoặc cho nó xuống đất ngủ thử cho quen hơi...,1
vãi thật đẹp luôn,1
vi lỗn cát khôg,1
đm k tham xem có tiền k v khi bắt thích đớp k giá_tiền v lúc cầm tiền sao k nghĩ đi v,1
"fan mềm đâu, điểm_danh rồi tự an_ủi nhau đi mấy thằng lol",1
gần toàn gái đẹp mà hành_xử kém quá,1
Tolôz,1
"dm tao còn nhớ lần t đi thi học_sinh giỏi quốc_gia về vật_lý mẹ t nấu chè độ cho t, sáng đi thi vui_vẻ vào thấy đề dễ làm nhưng mỗi_tội mẹ tao nấu độ đen quá m ạ, t làm bài được hết nhưng câu ngu nhất vẫn là giá_tiền giá_tiền đm nhục vl",1
yêu cl gì nhà bao.,1
lợi clmn chứ!,1
bay đến Việt_Nam rồi mà h vẫn la_liếm ở đây,1
bê lol chạy quanh nhà,1
có tiền có xe mà ý_thức thua điểm thi ĐH của cháu nữa,1
cái quần què gì thế_này.,1
đánh con gì trúng giá_tiền xao lol,1
ở đấy ngột_ngạt mà_còn đi_lại được ở chỗ kia thì đeo có cơ_hội đi ở đâu mà ngột vs chả ngạt?,1
người việt mà chưa được về việt đâm_đầu chết mẹ đi cho nó mà vừa_lòng,1
cuộc_sống thú_vị hơn nếu bạn xamlol,1
kay vl đang ngon bỗng nhớ lại mấy chuyện vui suýt cười ỉa triệu huy...,1
đcm nhìn quả mãnh_thú chất ko,1
ko đeso chịu đc,1
"em đéo ra cao_bằng, anh đc đcm",1
như thắng!,1
Thế chứ đại_gia nó cũng quất láng lảm nhãm làm ji cũng chả có tiền mua đâu,1
thay_vì ở giữa xàm lol,1
bị cô_lập thì về đây với em đi abe em dẫn abe đi tán gái nè bao ngon,1
Nóng thì cởi mẹ ra không thì mặc mẹ vào,1
ghi thêm chữ mot chị m nx,1
ai ăn_nói bậy_bạ cho trần trần dan bây_giờ hãy stop dùng tiep tục nữa dat diều thì là gian_ác,1
đm bực_bội tức_tối cay_cú rồ người lên rồi mà ko dc cất a ca xả cơn tức khác éo gì ngậm c mà vẫn thấy thơm,1
bông ko ra trái trái ko ra trái âm_binh,1
Nhờ phát_triển mà não đéo phát_triển,1
ý_kiến cái củ_cải lên phường?,1
nghe một hồi xong vẫn đ hiểu phụ_nữ cần cái gì,1
trend q gì mà lạ lấm trên cát không,1
"vl, vn mình cứ tự sướng thôi giờ mình thấy bọn nó còn biến_thái hơn mình",1
hán cách từ_từ,1
"đụ, mình vừa đăng clgt độ said",1
Hay nươc ngta thây ham nhin lai xư vit ngan chan,1
"ác_mộng của cuộc_đời là cà với mấy con chửi thâm nó chửi, ngóc đầu lên đc khóc mẹ mất",1
"ờ ờ nợ, chúng m nợ nhé t t đéo có nợ ai không nhé t",1
ý_thức : l,1
ý_thức như cuối tuần,1
vâng ạ nhưng em đóng vai lon anh ưi,1
anh lên anh đấy mai anh tính xiên lại thế_nào cho xịn nhé nunu edit vcl lắm,1
quá sàm chứ làm gì,1
tôi xin rút kinh_nguyệt nhé mợ mỗi tháng 1 lần nhể,1
nq nỗi tiếng koa tiền ở_truồng cũng nói sang nq bình_thường mặc đồ đẹp mắc tky cũng cho la hàq dạt rẻ_tiền đúq một đời,1
má nó bơm tim vl các ông ạ,1
v rất là tự_do ngôn luật cán_bộ chửi dân xỉ nhục chửi như chó thì ko sao dân phê_bình cái thì bị?,1
"dung la, khung dien gi dau",1
Giải trí xuân,1
thì_ra là đàn_bà cũng nhận ra cái sai à,1
nói nhảm nhà_tù chỉ dùng cho bọn nghèo hoặc hư_hỏng thôi chứ nó tiền thì có mà ở,1
thì fake thì nói đại đi hàng bình dany bình_dân!,1
nỗ_lực từ cái xe_đạp lren đk cái xe ba_gác rồi nói cái đầu buồi,1
hoàng công hiếu lỗi thì chưa chắc nhưng đa_số sống như lol đa_số thôi,1
"ở thiên_đường mọi ngành_nghề đều hợp_pháp nhé đặc_biệt là tội cướp đường, thế bỏ_tù tháng còn nhẹ",1
nhìn thấy sợ quá rồi ăn c j nữa,1
"đụ, coi ứa gan hong",1
Từ cái nút unlike mà bấm rồi phắn cmd,1
corona tuổi lon vs cơ_bắp a :,1
"Họ usd hàng ngàn tháng lương công_nhân cty mang_tiếng xấu mất việc_làm lơi nhuận hồ_sơ vết nhơ có sẳn, cái giá của họ trả nhìu hơn giá_tiền triêu!",1
hahaha súng bắn đạn vl,1
Ngồi đợi cl,1
vcl lag nó thấy thì nó chụp liền ; vừa thấy chưa kịp chụp đã giá_tiền giá_tiền like,1
"haha từ ngày tớ thấy hình thằng hài công_lý đc in trên sách, tớ chợt hiểu ngay ý_nghĩa của bộ giáo_dục muốn truyền_tải thông_tin pháp_luật là thể_loại hài_hước v sợ rừng_rú quá đi thôi",1
đầu ốc tôm nên nói ra không có lời nào nghe được phụ_nữ việt_nam không có câu nào nói như_vậy thật ghê_tởm,1
nhìn quả là muốn tụt mẹ nó xuống,1
dm anh mvl mé,1
"k xem cút, mày đi",1
giàu_sang vì cái tâm tốt và lòng từ_bi giúp bà_con nghèo chân_thật đụ má nó,1
Cũng nhờ có quan chúng bây mới ko là chó của tàu khựa or làm chó ngoan của mỹ,1
Già đéo làm gì cho đời,1
Lênứng,1
Người nói nổi,1
Dòng_họ chăn gái,1
"căng_thẳng,",1
tao chỉ mong bóng_đá thua mẹ luôn mấy trận đầu cho_xong đỡ tốn tiền thuế của bố,1
"đinh bá trung ơi nếu bây_giờ có người đồng_ý với ý_kiến của mày, mày nên xem_lại đi người cũng đéo có mà cứ cãi mày hút thuốc trên xe thì tao xịt thẳng vào mõm mày trước khi lên xe chứ đợi mày gây cháy xe nữa à mượn lời ad tao nhé thằng lỏng bao",1
càng tàn_ác thì vạch áo cho dân xem lưng,1
phạm trần nhật hạ ủa nói ai đó có gì sai đéo đã vượt qua st đâu mà đạt kỉ_lục mọi thể_loại,1
Một chuyện đó là bt chó giờ nhiều lắm giá_tiền,1
tau vn con lai chia sung thi tau ngu dan lam dc c gi,1
cửa_khẩu may du,1
đúng là nước_mắt_cá_sấu các bạn bạn diệt tận răng,1
xấu người xấu nết nhìn là biết cái miệng đẻ ra trước khẩu nghiệp,1
cmn lag của chổ,1
vl / ca,1
Săn sam,1
xàm lồn hết luôn sao,1
lấy thẻ đảng làm kon mẹ zì trời gạt giấy_lộn mà cũng gạt đc người còn sống nữa chứ,1
Cứ chụt thông kiểu đéo gì toang thật_sự r,1
vl dâu thứ ba,1
chết mẹ xong rồi,1
Cũng như cái biệt_danh susan chó,1
ói!,1
đéo vào nời lào để lói,1
a xi đăng là con gi vậy bà_con,1
Khi đi chơi gái bị tống à,1
c j :,1
rãnh ghê bấm vô coi chi rồi chửi người chửi có diên chết liền,1
trung trần?,1
"vài bữa, cty lục tỉnh ra thông_báo xin_lỗi ôbôn thì lại hài vcl",1
thấy vd cute vch trong nền nhạc,1
... hết cả cặc,1
đjt : thế_kỉ đây rồi,1
võ ngọc mỹ duyên ừa haha mấy anh mấy chị hỏng biết đó nà có lồn à bé,1
vui_vẻ c cứ theo a độ mà...,1
sai lai cang sai dien sai cang dien,1
Trông như con điếm vậy,1
ả.,1
rồi đeo hiểu nghĩ con cac j mình vừa tốt mình lại giúp nhà_nước h lại thêm quản phạt vs ngồi_tù nữa thì hay,1
ha truong quần què ko v,1
Người khùng,1
đúng rồi đéo thể tin được đáng_lẽ phải cào_bằng ra mới đúng thật không_thể tin nổi phải cào_bằng vào mới được,1
Nay thay ba nhieu hok tro tot vc l,1
thuỳ c đel hiểu sao có người khen hay,1
cân_nhắc dum,1
cho đi cách_ly giá_tiền năm cho nhớ sống thua cả con!,1
prolink,1
Đó đích_thị là chính_sách ngu_dân mà bắt_chước các nước tiên_tiến trên thế_giới thì ko bắt_chước muốn đua_đòi theo các nước kém!,1
đẹp_trai nhau nha giau sao ma bi nhung năm nay,1
vẫn đéo những câu liên_quan lol gì đến nhau,1
đây là dân_chủ con mẽo đây,1
vcl đợi không đủ thời_gian đme cười ị,1
đéo hiểu sao mình mất mẹ fan cứng of có buổi,1
yêu cái db tốt nhất là yêu,1
thuế_má đóng đầy_đủ làm đéo có chuyện t nợ giá_tiền?,1
cũng may là nữa người chứ ngay giờ đó thì rút kinh_nghiệm ngu cmn người v,1
dân có phải toàn đầu bó đâu! đcm lấy cái lý_do thuỷ_triều rút ra loè nhau,1
chia địa_bàn là có thật đất của thổ_công sông có hà_bá sợ nhất là những khu đất có dân ở bao đời cũng phải nhường cho giải_toả ; lấn biển phá rừng thì bạt_ngàn nơi_nơi,1
quảng_cáo con_mẹ nó quảng_cáo!,1
đừng có y y bệnh cả nước k đủ thuốc là ăn chết luôn bệnh_viện ở đó,1
k phải k làm spam mà nhiều cmt như_vậy nó bị lố cmt với nhảm cmt vãi l ra ấy có_thể là bình_luận thì vui chứ spam thì quạo vãi l ra,1
nhạt...,1
so...,1
bắt và bắn thấy mẹ nó lun,1
dkm nó mua có cái bóng_đèn giờ làm thế đéo mk lẻ nhà có cái phòng lắp giá_tiền bóng_đèn cho oách à,1
nhìn anh vailon_anh,1
đm svl,1
nó đéo phải là trong phim mà_còn phải đợi xem_xét xem như_thế_nào đây là ngoài đời nhá đợi đợi c,1
dê kiên lỗi không phải do m hay là ngta do ngta đéo xứg hiểu k,1
tuổi :,1
vì bị nghiệp quật,1
ghép ảnh lỗi :,1
toan vi nhi,1
họp lung thụt,1
Tình thiệt,1
dùng giọng chửi cho sml ak,1
nhân_cách thua con gấu bông nhà t,1
khau?,1
ngọc hải ê biểu_tượng cl của m thành trend bên em luôn r kìa,1
đm cả ngày trương lone đánh_bài với đám bạn mặc đồ chi cho đẹp đúng chất cả nhà,1
giọng anh : b giá_tiền thánh_thót vãi lồn,1
có cl chuỵ từ_chối tin ấy,1
nhà mình mà muốn đi vào chăm_sóc cho con_cái phải xin phép thằg hàng_xóm nó cho mới vào đc nhục đ đm nó!,1
yên_tâm đi ở việt_nam nơi nào nguy_hiểm có nguy_cơ kéo cả dây vào là nó sẽ bị té cầu_thang hoặc ngã xe ngay_lập_tức giấy chứng_nhận tâm_thần được coi là kim bài miễn tử nói_chung chỉ cần không ngã cầu_thang và có chứng_nhận bệnh_tâm_thần thì có_thể sống khá tốt dai,1
cay đỏ...,1
động_cơ một con xe mấy tỷ hỏi cái mồm dọc,1
djtme giống giá_tiền khi đúc người,1
đm nứng lòn : dị hà ngta đánh_đôi đi đánh_đôi heo dừa lòn,1
"chết,",1
thanhuy nguyen dơ :,1
tien su no hot mom,1
nguyễn_sơn tđn ghét thầy dữ thế à mà tút cu nào cũng thấy cmt,1
clm cuoi :,1
tấc dziêng là cái q của dzạ mn,1
đợi muang nhỉ,1
"cái l, không",1
Kinh_doanh mặt_dày,1
duma xem ghê hết mọi người,1
hn mà nguyên nhìu cái siêu z mà thíu cái siêu_thoát thì phải,1
phạm đăng the vi nươc do roi bik biet ngu ma con kich voi dong,1
dm / band cmt trong gruop,1
dạng nhỏ chứ đâu,1
vụ gì thì kệ mẹ đi cứ lôi ra mà bới_móc,1
"bảo yêu nước thương nước xong đi du_lịch về lây bệnh cho nước mà là yêu nước à, du_lịch về thì tự biết mình cách_li đi đằng nào thì nếu nhiều tiền mua kb lri thì đi làm từ_thiện đê lại còn toms chả lịch",1
đjtme đỉnh :,1
nhận hết trách_nhiệm đi anh đưa tiền cho phạt nhớ nói là em chỉ mạnh_tay với mấy chai dr thanh của cty an_toàn lắm càng pr cty tết này anh thưởng nhìu cho,1
trường_hợp dù có cho tao cũng đéo húp levi said,1
đéo tin mèo rồi lại thấy mèo thôi dăm_ba bữa rồi mèo thôi quá_lắm thì kiểm_điểm rút kinh_nghiệm,1
chơi cái đầu bồi mất hình_tượng các ông ạ,1
điệp còi vcl cáo là ai con anh đấy nhé,1
gia mà nói_chuyện thì khoe_khoang đu thu,1
cai du ky deo bit dang song trong cai thoi ky gi ma lam alibaba ko ko bit,1
đấm zloinf,1
khác gì bọn bây đâu,1
"nguyễn_quang huy thăng l nào, cái này",1
nó làm cái cửa hậu thừa ra tí để che mưa cho chắc hơn nước đỡ hắt thôi mà cũng ầm lên ko thích thì lấy máy mài mà mài đi để nâng cao cho bắc bó,1
người ta bận họp kìa trời_ơi phải họp thì mới hết hdc,1
trang này thật đúng là trang phản_động vì ad toàn nói!,1
tin_tức cac,1
hẳn là ch ê khoẻ ch ch phê đê_mê tối_ngày,1
minh ơi mai tui đm bất_công ông cmt cái là sắp có ny luôn à,1
chị hay cú mỏ gai,1
nổ như cháy,1
"chắc cũng biết ko tồn_tại đc bao_lâu nữa, cố_gắng vét",1
con bóng chúa sẽ bị ma nhập in bv,1
k atm có phải ca_sĩ méo đâu mà phải vào đây,1
mes des muons sangr dm,1
thằng chủ chó bị lũ chó bắt giam đến giờ chưa thả ad nắm thông_tin vụ này liên_hệ với anh_em gấp nhé,1
khổ là phải ăn mì ạ,1
đang cần tiền ai biết kêu đâu mướn đi biểu_tình chỉ em với,1
loại nghiện game săm trổ k có tương_lai nha nha,1
Cứ mang tiền theo lì_xì cho chúng thì trắng cũng thành đen,1
bùi_đức hậuhậu nếu nó cười vào mặt bn thì chứng_tỏ bn chưa phải là j của ngta thì vc del gì phải sợ chỉ có thích sai sai thôi,1
lx má mỉa,1
Nó mẽo như đầu b,1
mv này chất hơn khi đéo xem,1
: nó dơ vler,1
cô ơi cô lấy cái tô trộn hồ dích hột le nó đi cô,1
hoàng bảo ngọc joke cái lồn chứ joke,1
nhục chưa sở dl hn được hay giải_tán rồi mà cứ gọi cả ngày mà ko lh được là sao,1
được anh là vãi lon anh ạ,1
nứng nae,1
chết mẹ đi cho đỡ chật đất ngu,1
"tiền ngta gửi nước_ngoài, rồi lấy đâu ra mà ủng_hộ",1
bên nc ngoài chưa thấy mẹ bày_đặt đm,1
k hèn thì dùng cứt nuôi bụng bầu ah,1
t đang muốn tr thêm chỗ này là giá_tiền tr à,1
fashion là gì đây,1
con chim điên,1
ngày_xưa nghiện ma_tuý trốn như chó giờ chơi ma_tuý phải khoe ra cho thiên_hạ biết là mình chơi ma_tuý nó mới đẳng_cấp,1
chết với cộng_sản :,1
nguyễn_tuấn hiệp nhưng thực_sự nhạc chưa đéo nghe nổi hết phút,1
giống mấy thằng biến_thái tụt quần show hàng đi lung_tung trong siêu_thị,1
Thế chứ kp khách_sạn thích thì vào tù mà ngồi,1
bán dân ra trá nợ,1
yêu nhau ba vãi cẹt,1
buồi to như lõi giấy_vệ_sinh nghe buồn_cười!,1
