free_text,label_id
Thầy ba cũng có 1 captain,0
Đang buồn và lo lắng dich bệnh xem bác Trần Dần tấu hài xong đúng là tinh thần phấn chấn và chắc chắn rằng bác sẽ là danh hài đươc yêu thích nhất,0
Nếu em nổi tiếng giống thầy là em làm rồi,0
Thời gian nhanh như chó chạy ngoài đồng,0
Tuấn Bảo Coi thường thầy quá rồi,0
Chi oi tay chi dep qua,0
Love cô chu cà mo 😘,0
"ANH NÓI NGHÈO KHỔ CÓ NHAU, CHỨ ANH CÓ NÓI GIÀU CÓ NHAU ĐÂU :(",0
"thật ra đây là đòn đánh nguy hiểm nhất cho China. vì sau khi có luật do bà này phát minh, toàn bộ HK đã thành chiến trường. một sự tổn thất không đo đếm được cho China",0
"Giúp người cũng bị soi mói, lúc dân cần sự giúp đỡ, ai giúp đc chừng nào hay chừng đó, ghanh tị nhau làm gì. Đã ko làm dc gì cho xã hội rồi còn bêu rếu ng khác. Bộ đội hay anh Phan Anh hay bất cứ ai có lòng hảo tâm và tình thần lá lành đùm lá rách để g",0
Bác của tôi đã già thật rồi !😢😢😢,0
K-ATM Cao Lãnh belike:,0
Toàna Tế :))),0
nó chụp mấy thằng cớm từ góc chuẩn vãi. nhìn như đang hành sự đi bắt tội phạm :)),0
Yêu cô Minh Hiếu!!!,0
"KimThy Lê dáng quần sang trọng , lich lãm, làm tăng sự chú ý của cô ý vào con cu của bạn",1
Hay lắm abe,0
Chắc  nó  bán  ế  nên  tạo  phốt  để  kéo  lại,0
"A lóp du chu cờ mo, Anh y e cho sờ ...",0
Nghe nhạc của sếp em lại tưởng em đang nghe cô dâu 8 tuổi,0
tại sao hành hạ thầy như vật phải đánh mạnh lên sela oiii :<<,0
Huyền Khánh Phùng Yêu lắm luôn =)),0
"mình thì ngồi nhớ lại những ngày tháng ăn chơi sa đoạ, bóc mì tôm đổ cho mèo với gà ăn 🙂",0
chủ 2000 ha tôm alaska với cua hoàng đế 🤣🤣,0
E mất fan cứng r,0
Su bà nai à 😂,0
abe 20/10 vv,0
*Là 1 thằng con trai thì không nên có quá nhiều năm sinh*,0
Chuc chi 3 khoe nha,0
Phải nói nể mấy bố edit thật nhận dạy đệ cho e theo với !,0
Bởi em sinh ra đã mang tiếng nghèo nên chờ Nk sale đến 20% khi mua từ 2 sp em mới dám qua,0
Cực kì ...,0
Làm đường sắc ngoài bắc thì người ngoài bắc gánh mà trả đi nhé :),2
Ngu cmm.,2
"Ad học giỏi ghê, h mới biết VN cũng trong G7 =))",0
Vy Le -_-,0
Chung Tiến sv 16 hay 17 gì đó nằm ở cuối góc trái bản đồ,0
Cho,1
chị lùn mà😶😶,0
Nghe vô lí nhưng mà khá là thuyết phục,0
"Thoại Trần \""rầu\"" là clj ???:D???",0
"Con linh cá lóc nhìn là biết đep vàng giả, vàng thiệt gì nhẹ tưng vậy.",0
"phỏng vấn cả ông ngô kỷ đi anh ,viu lắm ,cầu mong cho ông ngô kỷ và ông tiên tri này không mắc bệnh còn có cái mà xem cho vui,còn mấy ông này thì chống gậy chứ chống cộng cái gì xem cho vui",0
Phạm Thanh theo bạn thì có khả năng đấy k?,0
Chời ơi tui cười chết,0
Tao thích thì tao xây thôi =)),0
cười k nhặt đc lồn luôn ấy. á mà mình làm éo gì có lồn nhể😂😂😂😂,0
"Chính trị là trò chơi mà nước nào cũng có kể cả mỹ, quan trọng có đấu đá để diệt bớt quan tham lạm quyền chứ thật ra k bao giờ hết.",0
23:10 tao mê khúc này nhất à,0
Ờ,0
Tiền ship mà 6/700tr wtf ???,0
Coi hôm qua giờ 2 lần . cười muốn chết haha,0
Đã tym and chia sẽ ❤️,0
"Vậy là sắp bị bom rơi đến nơi rồi à. Thôi, bán hết nhà cửa sang mỹ thôi, nhanh kẻo kịp",0
Đảng và chính phủ Việt Nam quyết chiến thắng quết thằng,0
khi nào lên A đổi tốp là đi cktg luôn đó aba ơi :D,0
Ơi cô em cái miệt dzường,0
🙏🙏🙏,0
Nhạc nền nghe thảm vậy :)),0
Cao Đức Huy :)),0
Chào các bạn chào các bạn các bạn khoẻ không hôm nay mệt thật sự ko biết bà già mình đi đâu rồi nên hôm nay phải cho ông già lên khều tí donate,0
Nên lập kênh mới là TrungG cho nó nhắc đến kỉ niệm này mà đừng gáy sớm nữa thầy =))))),0
"bạn có thể im lặng, nói ra lời này làm gì để ng ta khinh bỉ ba mẹ bạn. thành thật chia buồn cùng gia quyến của bạn.",0
"Cán Bộ, CA còn xuống cấp nghiêm trọng thảm hại.. Sao trách Dân đòi Dân phải ngoan, Thượng Bất chính Hạ ắt tắc loạn...",2
dm việc gì rồi cũng đến tay tao - Sói said,1
Cập nhật tình hình nước Úc lúc này :3,0
thì thời gian đầu sao bao lâu im hơi + phốt thôi :)) chứ bài nghe cũng dở,0
Trần Diên Dưỡng uầy ghế tình yêu,0
e đây a,0
Chị ơi cái mũi chị bị lệch rồi..,0
Anh dần nom tỉnh táo lắm nhỉ,0
Coi thôi cũng ức chế :vv đm chơi chắc đập luôn,1
Nhìn bác khoẻ mạnh tui cũng an tâm phần nào 🥰,0
"mà t cũng đ' hiểu, rõ ràng là bọn quan nó cũng dùng nước mà ? Hay bọn nó có nguồn nước riêng nên kệ mẹ dân ???",2
Nv Hải đúng r,0
Xuân Trường rồi nhe. Yeyeye.,0
Sống chậm thôi mấy má🤤,0
Nghe vô lý nhưng rất thuyết phục,0
Đấng trong truyền thuyết,0
Nên like ko (,0
Khai giảng cỉa e đây,0
giỏi thì ở đâu mà chả có việc,0
"Mình nghĩ là bài này kiểu không phải sở trường của Jack . Có lẽ đây chỉ là màn comeback mở đầu của anh , sau này sẽ tốt hơn. Ra nốt bài Đom Đóm thì duyệt rồiiiiiiii",0
đc vãi lồn a ơi,1
Chụp cái màn hình thua game =],0
Tiên tri? Tao lao,1
Chính phủ cho đóng cửa tất cả các chuyến bay sang nước ngoài.và vào vn.cho đến khi hết dich.nhưng vậy thì mấy chống được dịch.,0
Cách đây 2 tuần qua streaming house gặp anh quang ngọc trinh đưa a grab ship áo còn a tú đụ cởi trần mở cửa cho e gái,0
Ae cho tôi hỏi nhận ở đâu thế chả biết cái j luôn,0
Cài cho cô lên top 1 đi mọi người,0
10k like,0
Giấc mơ thiên đường,0
vcl haha,1
Nguyễn Huỳnh Anh Thư Phạm Kim Ngân ước gì công ty mình cũng vậy :))),0
Cho em xin inf anh nằm cạnh c Kim =)),0
Hủy hoại nền âm nhạc VN là đây,0
Ae chuẩn bị đón nhận nút bạc nhanh nhất của sờ chim mơ ba rọi béo đi,0
mờ thế,0
xác minh là comcom có đăng.,0
Ý thức của nó thấp hơn điểm hóa của em.....😌😌😌,2
giáo án này hả :v,0
Bà giàu sao bà gạt người ta,0
Hết cực kì thuyết phục h tới sống chậm haizzzzz,0
Vĩ Phạm tấm này m đẹp nhất r đó,0
Thì tức nhiên tui là tức nhiên cái con virut là tức nhiên corona tức nhiên rất nguy hiểm,0
Vân Anh Cricket du lịch nè😬😬,0
Kg hiểu người có não kg lúc khỏe ăn chơi nhẩy múa sứ người chê bai đất nước đến lúc gặp họa thì chạy về quê hương đúng là lúc gặp họa mới biết đất nước nào là ân tình,1
Lan Vi bão,0
Sex nắc ak nhằm sắc nét :)),0
Rầu bữa giờ!,0
Má ba đẹp quá trời luôn,0
Hài nhiều hơn là cayy 😂😂😂,0
Chán ông già vãi các bạn à . Tiền donate thì đem đi nạp game kẹo. mẹ trang mua cho mà cũng dành . Hic,0
Điểm danh đê,0
Thiết nghĩ không phải vì chúng ta cảm phục Phan Anh mà chúng ta chối bỏ công lao và sự cống hiến của những người khác. Theo tôi những bài viết ntn chỉ mang tính chia rẽ và gây hấn chứ k hề có tinh thần xây dựng,0
Thấy anh cmt mà buồn lây :(,0
Anh kêu lương tháng 7-8 triệu sao chơi cả cua Hoàng Đế thế 😂,0
35:25 nghe chưa đỏ vs vàng là 1 k nên xúc phạm nhau,0
"Tuổi 17 bẻ gãy sừng trâu, lên 18 thì càng lên level. Đề nghị các bạn đái nhẹ, ị khẽ, địt duyên! Khéo lại bể tường... 😓😓😓",1
Haizzz 523i à dm tui lại có 530i nó mới đau hiccc k giúp ông đc rồi,0
Hài vcl. Buồn mà xem video của Thầy là muốn tự tử :)),0
Giống bait vl 🙂,0
Quả tóc không khác cây lau nhà bị hư :)),0
"Bao nhiều thứ thôi thì mình mình biết , nói ra cùng ai làm gì để phải mệt nhỉ 🤫",0
Các bạn đừng lấy video củ để câu like kiếm tiền như vậy bạn còn tồi hơn cô Linh,0
Nhạc jack nghe nhiều lần mới cảm nhận được.. Bài bày hay mà.,0
Cháu cô Minh Hiếu đã đi học lại chưa zị?,0
Abe đóng phim !,0
"Ta đi trong muôn ánh sao vàng, rừng cờ tung bay! Rộn ràng bao mê say những bước chân dồn về đây. Sài Gòn ơi! Vững tin đã bao năm rồi một ngày vui giải phóng. Ta nghe vang như tiếng Bác Hồ dậy từ non sông! Rạo rực sao hôm nay, Bác vui với hội toàn dân.",0
a đẹp zai mà 😘😘,0
Nhìn em cười thế này thì là iz rồi anh ạ :)),0
Aba mới tung video cực hot nè.,0
:))) coi xem fb r khẩu nghiệp,0
Ăn nói toàn tục tiểu,0
Idol tuiii,0
Đúng với thực trạng của VN quá .,0
Con di trùng du học 😂😂😂😂😂😂😂😂😂😂😂,0
Con mẹ mày trốn học thầy tao qua đây khịa cái gì đây 😁😁😁,2
nhanh ề xoá kênh,0
Nguyễn Nhật Long vl nắc,1
Duyên Suk mấy lần định cmt nêu ý kiến riêng mà k dám. Đợt lâu rồi có cmt xong cno 1 lũ vào cắn theo đàn luôn. Sợ quá 😱,0
Bùi Đức hợp lý vl,0
Bao giờ có hướng nghiệp nghề này thầy ơi,0
Có đéo đâu chỉ khoe của người khác thì làm cái lồn què gì,2
Đố anh bắt được em đấy 🤪🤪,0
Đầu bảng a ưii🤨,0
Nguyen Cao Tuan hay,0
Bê đê mà bạn,0
Xin 7 tháng 😅😅,0
Hết hồn chưa =)),0
191 luôn bên Fa😂😂,0
Thịt mèo rất ngon em rất thích ăn thịt mèo . Hồi nhỏ em hay viết văn tả mèo như thế,0
Tom Nguyễn đà nẵng ổn ko a ơi,0
Chui bac ki coi chừng hôi hân ko kip,0
Hàm ông này là ông nào mà bodoi vậy,2
Đùa chứ nhiều lúc không hiểu nổi cảm xúc hiện tại của mk ra sao luôn,0
Anh dưới đừng chửi em nha do hình nó vậy,0
Nguyễn Loan cả thể hiện sự giàu có nữa 😎,0
Xịn vl,0
này là del có tí nhân phẩm nào nên nó thế :((,1
Liêm sĩ gì tầm này,0
Thầy Lol bữa kêu ko reaction nữa sau vụ Hương Ly r mà😂😂,2
Cà khịa vl,1
Võ Hoàng Phi haha 😂,0
Hồ Văn Kiệt bạn có biết khoảnh khắc kì diệu này ở video nào ko ạ?,0
Mình bán tiền game cao hơn bình thường 20 - 30% vào thẳng níck luôn bao uy tín tất cả các loại game ai có nhu cầu lh : 0968901765 . Gd trực tiếp cung đuoc nhé mình ở cầu giấy ❤️❤️,0
trần dần à tiên tri cố vấn gì mà ăn mặc như thầy bói cha đạo vậy sao ông khg làm bộ răng đả hỏi tiên tri vài ý nha ông có biết mình sau này ông hỏa táng hay địa táng khg va ông chết ở nước nào sống mấy năm nữa tiên tri cái coi,0
Đăng ký ở đâu thế các bác,0
Cam on chi noi that su. Thank you for letting peoples know.,0
Các bác nhanh thế,0
Bán đôi dép nike hoa cúc để ăn tết ai mua ib giá yêu thương ❤,0
Bắn chet moe abe h,0
Nói câu hài vl,0
Thầy ba quang game ghê quá...ra là chết đầu,0
Cực kì thuyết phục :>>,0
Nói thì bị chụp mũ ngay là nhồi :((,0
Hoàng thị bé con thầy Ba,0
Vỗ tay,0
"Buồn của \"" Anh \""",0
Nguyễn Thư,0
Bán kênh đi thầy,0
Nguyễn Thanh Thúy acp tuii,0
" Tui coi lại cuốn du típ (yotube) tiếc ziêng là tui cũng cách ly oan toàn, nhìn mặt tui vầy phố Bolsa cũng thấy rồi ",0
Đã bảo rồi. Công lí là 1 diễn viên hài thôi,0
Tránh ra để t bắn chết mẹ nó......,1
Chậm lại mng ơiiii :((,0
"Các bạn muốn video này thì nhớ chụp lại phần cmt này nha , tôi sẽ rep all, tại tôi nhiều ib người lắm không biết video nào cả",0
🤣🤣,0
"thay mặt toàn thể chị em cám ơn thầy chúc thầy nhiều sức khỏe , khi nào xóa kênh thầy ơi",0
Hoàng Vi Thư a max fr hjx,0
Riêng lần này tao cười vào mặt cả lò nhà Diva haha,2
Bã nói chuyện dễ thương quá trời quá đất,0
Jack bảo : Khôg có KICM thì tao vẫn ổn và đẳng cấp,0
"Mấy người lý luận, dịch k phải do chị Nhung đưa về đâu rồi ? Mấy ngày trước đã gặp chị Nhung để chúc mừng chưa ?",1
Đua rank à 😐😐,0
Cho xin Facebook Danh hai Trần Dan di moi nguoi,0
Xin video với bạn ơi,0
E dep  qua oi  e o gan chi roi,0
Một nhà sư thái lan đã bày tỏ cảm súc về video này,0
"Vừa giỏi vừa đẹp trai, cháu mới 21 thôi mà yêu chú luôn ý",0
Chúng ta ko thuộc về nhau,0
Tập này hay ạ.,0
Bố m bụng có phệ k ad?,0
Con mẹ mày. Nhạ ơi. Nhòm vào bữa cơm 25k của các cháu trường tiểu học hạp lĩnh. Tp Bắc ninh xem mày có đớp đc ko,2
"Anh ĐỘ, khi nào stream chơi Tarkov lại ko anh :))) em sẽ hướng dẫn những cái nào anh chưa hiểu",0
12:07 tiếc ziên là lè lưỡi,0
Bữa cũg mua nc hoa của bà trần đòn xịt 1 cái thơm cả ngày t xịt cả 10 cái đi ra ngoài tầm 5p hết mùi,0
Xao lon qua,2
Rô top 1 thế giới nè,0
lói dối bị môi anh khóa ngey,0
Thân gửi anh,0
Trung tốc độ :)) Trung 6 dú :v,0
đc vl a ơi,0
7-8tr đô :)),0
thật haha,0
Cực kỳ con cec,0
Lê Chánh Huy vl nhật văn mình dữ v 🤣,1
Lừa :)),0
Hiếu Bùi giỏi qá cc j cũng biết hết â,2
"Khi 2 đứa tự tin về tài chính không phụ thuộc bome , khi đủ khả năng lo cho gd của mình , nếu còn bên nhau thì cưới thế th",0
Thánh hack tiền đây rồi lấy tiền mua đồ lên cấp hay quá cho em xin một lạy chỉ em với.... Sặc bị phát hiện lock acc,0
Em đen lắm,0
Có làm mới có ăn nhé,0
"Trông như thằng điên, hãm",2
Ghét nhất mấy cái tin như z . Sao ko đưa link hẳn hoi cho người ta đọc . Đưa tin kiu nay co muon tin cung ko giám tin .,0
Like,0
Bọn kia đi đập chết mẹ dân rồi nhé,2
Hợp lí,0
Nguyễn Đăng Duy :v,0
Công nhận. Nhịn nhẫn nhục luôn.tức ! Nghỉ việc,0
Hoàng Yến học LS mới biết,0
Hưng Tee,0
Cs muk,0
Xl abe 😅,0
abe moi' noi' cl gi` v ?,1
Nhin cung dep that nhung hoi',0
Phạm Nguyễn Cát Vy ai biết .,0
"Khùng ,,,",1
Cà khịa anh Sơn mà =)),0
Nhớ tuổi thơ vãi :)),0
Tưởng thắm bán page ????,0
"Vậy tuỳ bạn, mình trong nghành mình biết, nếu bạn muốn con bạn có 1 miễn dịch yếu và tạm bợ thì banh cưs việc xài văcxin khác :) mình ko nói nc mình nghèo mà dùng loại vacin này nhé, who nói là điều kiện môi trường của các nước đang phát triển thậm chí",0
chứ không xoá kênh cũ à thầy,0
nghe rất iphone nhưng lại samsung,0
Rất mong là như vậy ạ,0
thoại cc nhá thầy,2
Này là Đế quốc quẫy muốn chết chứ ở đó rẫy chết :)),2
"Nếu toàn dân đồng lòng chống dịch, nhất định chúng ta sẽ chiến thắng dịch bệnh COVID-19 như dân tộc Việt Nam đã nhiều lần chiến thắng. cố lên chú, cố lên VN ơi",0
Này thì chém gió này 😂,0
Em Nhi 🤣🤣,0
"Lâm Quốc Huy đại học là oke ông , còn cấp 3 thì coi chừng thầy cô nứng :))",2
Nhật An có chữ n cũng bắt bẻ mm .,0
Ý thức không bằng cả Huấn râu gì. Chán,2
Con chó diên dan chuong trình nghe muon ỉa ra quần,2
Tạ Thu Hằng ae gì đâu nhỉ 🤣,0
Ở Việt nam người ta kêu bóng khùng,2
Bông Xù tag zô hội tuyết bích lun ớ,0
Gia Minh thầy bị camp chứ đánh lủng cc đâu petland quăng mạnh vcl ra ấy :)),1
Nghĩ đến lúc anh k còn stream nữa thì buồn nhỉ:(),0
Con trai bố k đi đâu chơi à???,0
Tụt hứng kk,0
Anh tai hay danh hài?,0
chu cà mi,0
"Cô cứ ""cứu nhân độ thế đi"" tụi con theo cô, quân bây đâu theo tao :)))))))",0
A Di Đà Phật,0
Anh tôi nói cái j cx đúng,0
Chúc bác khỏe mạnh để điều hành đất nước,0
Trang điểm đẹp nè chị,0
Cái mặt đàn ông cái tiếng đàn bà bán nam bán nữ,1
Quá duyên luôn cô ơi 😍😍,0
Áo đẹp vậy anh be,0
"Võ Hồng Gấm rồi mấy đó tiếp xúc với thêm nhiều người khác nữa á,nghe mà ớn lạnh,cầu mong cho đừng ai nhiễm nữa,k ở quê làm rần rần riết chị muốn bệnh lun á",0
Tính máy tính sợ lộn hahaa 🤣🤣,0
Bảo sao mỗi lần sắm đồ gia dụng là cứ phải qua nguyễn kim mới chịu :P,0
chị đẹp quá,0
Như vậy mà người bán cũng ko phân biệt đc thì sao mình biết :(,0
Xẩu hộ cái Thắm ới !!,0
Trường chán chả muốn nói,0
Giống y công ty e luôn 🥰,0
bạn hiểu như ntn là phản động ??? mà dám nói bà con biểu tình là phản động,0
Cực kì thuyết phục :))))),0
Hết bệnh chị lại sang trời Âu rắc muối :))) ây cha.... Đây chắc hẳn là một thuyết âm mưu chứ ng bình thường k thể Ngu như thế này dk 🙈🙈,0
Đưa a Độ về bắt ít gà Tày làm khô gà bán cho các ông đấy,0
"Quốc sư Trần Dần đổi màu quay về với Cộng sản Việt Nam rồi ! Ông đã nhìn ra sự thật vì chính nghĩa ko thuộc về cờ Vàng ba que, họ là quân cờ của người Mỹ thôi. Độc đảng nó có cái hay của nó chứ ! Mỹ xoá ván cờ bỏ rơi VNCH thì phải ráng chịu thôi ! Chuẩn ! Kkkkkk",2
CYen hay thích thử món lạ nè,0
Anh không hiệu,0
Ngon...,0
Cô duyên dáng quá à,0
Hai cái bánh mỳ tại sài gòn,0
Bọn đấy ngang với đa cấp đấy tàn mồm thầy cúng,2
Huyền Khánh Phùng huyền béo,0
Lâu rồi mới gặp IDOL chúc idol nhiều sức khoe vượt qua đại dịch,0
Anh độ dễ như phò ấy :3,2
Cùng một dòng sông,0
Xem zu tip trần dần trong Wc ko nhịn đuoc cười 😅 sấm trạng trình của ông dần mãi không thấy thiêng nhỉ.,0
Quang Nguyễn Đún vậy burn chair hà lội ngon kkk,0
28:03 cô đang tính nói thêm cái LKC cắt ngang nên mặt cô quạo haha,0
Trung thu namw nay ngoi nha buon vc chi mong ai ruoc em di cung :((,0
"xem công an và báo nó rãnh hơn nè ! thông báo người ta lên kiểm tra xe mang theo giấy tờ nhưng mà toàn bộ xe giữ chả có thông tin gì ....vậy mà cũng tốn mấy trang báo để đăng !... nói ngu thì kỳ nhưng chắc vậy gọi là "" đúng quy trình "" nhỉ !",2
"Buồn nhỉ, tận hưởng thôi",0
Nhìn ngok nghếch vcđ,1
"Góc nhìn thứ nhất của nhân vật Độ =)) trong game "" giữ con khi vợ vắng nhà 🤣""",0
"Chế độ tốt sinh ra con người tốt . Hết xả súng da đen , trẻ em , CS mỹ lại làm 3 cái trò này ..",2
Em cũng chúc cả nhà anh chị một kì nghĩ lễ thật vui vẻ ❤️,0
Fan cứng rồi nek,0
H Ngưa Niê Kdăm xin link,0
Idol lên sóng diện thế😂,0
Đẹp vl a ưi,0
Ông trần dần nói hay quad,0
Nghe đến đoạn cuối thông đít nhau hàng ngày 😂😂 buồn cười vcl,1
dm ho chi minh,2
Nhung Phạm giống mình đi kh quen nghe mùi máy lạnh là ói sml,1
"Cảm ơn nhà sư.những nơi # thì_,thà lang thang thế này còn hơn vào trung tâm BT cho các loại quỷ đội lốt người có cơ hội ấu dâm😭",2
"bao phòng chưa anh, chứ em thấy giá đó hơi chua",0
Địt con mẹ cnó vẽ rađể ăn chia với nhau ý mà. Làm cổng 200ti để tế thằng tổ cnó ah,2
vu thuan 🤣🤣🤣,0
Abe sonic :v,0
Thôi anh im đi,2
Không được cười Không được cười Không được cười Không được cười Không được cười,0
Dù ai nói ngã nói nghiêng đỷ này vẫn xạo lồn như xưa,2
"Cái miệng cua con bong thuôi này chuoi ngta sẽ bị UNG THU hong,lưoi miệng cực kô?",2
Có chiếc hơn 1 nửa,0
Yêu cô Minh Hiếu,0
Âm nhạc có bao giờ chán,0
Nghe rất vô lý nhưng là độ mixi,0
Em tổ tư vấn nhưnlol ấy độ ak 🤣🤣🤣,2
nhieu tuoi mak theo vet xe do :) mat l;ol,0
Nói mấy người nghèo cho chết đói. V trc đó gửi đồ về cho minh hiếu làm từ thiện dell gì,1
"Tình hình dịch Covid19 đang rất phức tạp. Mọi người ra đường nhớ đeo khẩu trang, ai sống một mặt đeo một cái, hai mặt đeo hai cái, ai sống như cặc thì đeo bao cao su dùm 🙂",2
con mèo hay nhậu nhẹt cũng dc mời ăn cơm kìa,0
Tặng jack 🤣 hú hú,0
Báo lá gì đây :v lá cải thì nhẹ quá,0
Hôm qua hứa hẹn trăm đường,0
Huy Hoàng xàm lồn ít thôi.,2
"Mấy loại này coi cho vui thôi chứ mua gì mà mua, chẳng thà mua 1 chai mắc xứng đáng hơn 5 7 chai dỏm 😏",0
Chi ba. Thich noi,0
Thầy ơi có cô kiếm thầy nè :)),0
Chú tư toang thật rồi!,0
Sale 99% thì mua,0
Phạm Huyền Trang =))) đừng về nước lúc này nhé k đón đâu=))),0
thay im me mom di,2
Con lon giả,2
Me too :))),0
Mỗi ho k có đờm gì hết r hqua lại mệt,0
1 lũ ăn cướp.,2
cay thực sự =)))),0
giờ mới 2020 mà ông này đã kêu là 2022 tôi đã về vn rồi - tôi về 572 lê quang định. 5p45s .  lão này về bằng cỗ máy thời gian của doremon ak,0
Cực kì thuyết phục :>,0
Ăn trộm ăn cắp cũng vừa phải thôi chứ 😠😠,0
Chúc bộ tộc Mixigaming năm mới vui vẻ ❤️,0
Xa La Công Tử share về các page,0
Dm vtv mặt trời ^^,2
Trần Thu Huyền đc,0
sena cũng có có tuổi nhưng tiuooir lôn,2
"Thôi, cháu thích ngột ngạt :((",0
Chúc bản thân thi tốt và chúc các b bằng tuổi thi tốt,0
Anh độ đạp xe chất như nước cất,0
Minh Hieu Ali Chui Noi Bon Ngu NguCo Bang Cap,2
"Trần Hứa Như Quỳnh ai rảnh, t bận lắm 😪😪",0
Bảo My ui peheo xinh quá haha,0
Bùi Hữu Tiến,0
Lê Hải Long K phân biệt dc gia súc và vật nui hả b . Có đi học k bạn ?,2
Giọng miền tây nghe chất phác ❤,0
sau vc ra,1
Mơ đê,0
chất a ơi,0
Anh Trong a hay ăn thì để ý vào,0
Từ bi mà chửi đụ má đụ mẹ,1
Bả ko có dòng họ chắc gì bả đc z :))),0
Chị này chỉ nói sai cái chỗ rằng là người đi xe máy thì không gọi là nỗ lực thôi .Không thể nào cứ nhìn vào con xe người khác đi là đánh giá được xem họ có nỗ lực không được đâu .,0
"Thay việt nam = 4, thái lan=2 vào phương trình trên ta được:",0
Hông cho tụi tui được nghỉ mà thắng... thắng cái puồi à,1
"Trào lưu khoe của này nọ dạo này đang nở rộ lên trên mạng , toàn là xl",2
D m thắm ơi cho em vào lại không sợ chó Đi em sai rồi. Hôm sau em k giám chúc mừng năm mới nữa huhu,2
Ko bt cô chuyễn giới lun á h mứ bt.cô cy giới lúc mìh 1tuoi 😂😂,0
Tui kể cho nó chửi đó chứ,0
T đọc mà t tức á,1
Hạnh fuck nhé đôi bạn trẻ 🤣,1
A ơi a đi chơi chỗ nào Hạ Long. Cho e đến xin kiểu ảnh được không a,0
Ở nhà mà hỏng tai nghe đéo dám xem,0
Cầu Giấy cách 30km cơ,0
Mều Siu Nhơn KhanhLy Pham c Trang mua tạm cái bút ntkia bù cho c Ly đi =))),0
Có đi cùng chuyến bay với bệnh nhân 21 không vậy?,0
Tất cả đều đúng,0
Ở Việt Nam chỉ có độ tày và độ phùng thôi nhá,0
Ý ad là nó hỏi sao k quay video bme nó tập trận ý mà,0
Hà Linh hoa 1 cánh à 😂😂,0
Ở với + sản..bạn đấu tranh họ cho bạn là phản động...khi + sản sai...nó sẽ rút kinh nghiệm..đậu xanh rau muống..,2
Hoa hồng thì có màu đỏ🌹,0
Mộc An tạo dáng cánh hoa nè,0
Điệp khúc buồn của a áo xám 😂,0
Loại này phải phạt tỉ đồng,0
Chấp nhận add em dới <33333,0
"Ai ở Hà Nội thì cảnh giác , n có Thuật Thôi Miên nhé",0
Đẹp trai quá đi à,0
"Năm 2022 Bác Trần Dần về VN thì Hoài Linh phải giải nghệ, Trấn Thành chuyển hẳn qua làm MC nha anh em",0
oki yêu thầy,0
Người mặc sáng láng mà ăn nói không có giáo dục than mình toàn là đồ Sài do gia không mà keu người ta lại làm thẩm mỹ ê quá trời rồi ngồi đó kêu từ người đến làm,0
Thanks mixigaminh,0
Hehe,0
Con bóng sa đéc,1
tổ lái,0
chạy qua Nhật,0
Uây giống nhau như hai giọt nước luôn 💧,0
Cực kì thuyết phục :v,0
"Độ Tày "" cười đi con để còn nhận donate """,0
"Sang Campuchia mà phát triển tài năng ! Đã có 2 người phong tướng rồi đó, ở VN thì nằm mơ đi.",0
chuyện ở hong kong là một giấc mơ của thiểu số người Việt mà thôi ! .... trưa đọc tí truyện hài cho vui nhà ad ơi,0
Yêu Cô Minh Hiếu❤,0
Xạo l*n quen rồi bạn ơi. 😄,1
Nguyễn Nam khựa story,1
Da thị ba,0
Thoại Trần chính tã là chính gì,0
"Lê Tấn Tài thế là cày view à , ngu lồn á mày",2
Ngưới ta đi sát vỉa hè .. tạt cái gì ?????,0
xét nghiệm xong các anh CA Said :,0
Nguyễn Trọng Hiệp nước mũi hả chú,0
Lúc trc thu ngầm..giờ ban hành luật để dễ thu công khai,0
Tiền nhiều thì làm gì. Ngoan mà nằm im 1 chỗ đi,0
Tự nhiên nghĩ lại thấy đẹp trai cũng là cái tội ae ạ,0
Anh Phuong Trinh kệ MẸ NHÀ TÔI hihi,1
Có ai đó hỏi tôi những điều này và tôi đã trả lời tương tự :)),0
Bóng vcl ý em nói thầy sela còn anh dơ như chó nha :)),2
Minh hiếu nói chuyện duyên dáng quá,0
Con này sao mà mất dạy quá,2
Nhìn mặt k co tí gì gọi là phúc hậu...ác khẩu,1
Xin tên nhạc.,0
Phạm Dungx dũng cừi,0
Xạo lol để giựt tiền người ta,1
Dạo này vào đồn CA về hay bị TRÚNG GIÓ thế ......!!!,1
Thằng,0
"Việt Nam đang lèo lái cho qua trận dịch nầy ! Mong người Việt bốn phương tám hướng đừng chia rẽ , đấu đá nhau ! Cùng nhau xây dựng giàu mạnh ?",0
Tập hay nhất từ trước tới giờ luôn,0
Chắc tao chết 😂,0
Cây ATM cao lãnh,0
Noooooooooo,0
May k mất tết :)))),0
Phước Hữu anh thì double ngon dồiiiii,0
Abe lớn thật ròii ông giáo ạ,0
Mấy cha sống chậm lại được không,0
Học sinh xuất sắc :))),0
Mong thầy đem susan hay poppy cướp red tái xuất gian hồ thêm lần nữa. Dấu bé ba =))),0
Chị thấy cái đó là c xỉu liền à. Chắc chết với cô MH,0
@Tiktok Official  mới đầu ai biết ai tự nhiên nhắc ...chó gì ở đây 🙄,0
Đúng là có edit vô coi cười sặc á 😂,0
Trần Lê Minh Hùng :))))),0
